payment_id,customer_id,amount_inr,payment_method,failure_type,hour_of_day,minutes_since_failure,retry_count,previous_payments,previous_successes,previous_success_rate,recovered
PAY_05093,CUST_1014,2307.97,card,insufficient_funds,22,1255,1,5,4,0.8,1
PAY_05094,CUST_0219,1883.16,netbanking,insufficient_funds,15,1916,2,11,6,0.545,0
PAY_05095,CUST_1085,1570.55,upi,checkout_abandoned,7,598,1,4,4,1.0,1
PAY_05096,CUST_1591,2274.89,wallet,network_timeout,0,1849,2,10,5,0.5,0
PAY_05097,CUST_1541,3421.68,upi,checkout_abandoned,2,384,0,0,0,0.75,0
PAY_05098,CUST_0187,2759.0,upi,network_timeout,16,1485,0,11,5,0.455,1
PAY_05099,CUST_0270,1283.23,netbanking,checkout_abandoned,11,783,1,4,3,0.75,0
PAY_05100,CUST_0170,4851.73,card,checkout_abandoned,16,867,2,3,2,0.667,0
PAY_05101,CUST_0194,3046.34,upi,network_timeout,9,1586,0,5,2,0.4,1
PAY_05102,CUST_0194,2449.72,card,insufficient_funds,4,989,0,6,5,0.833,1
PAY_05103,CUST_0482,1937.01,upi,card_declined,21,1822,0,1,1,1.0,0
PAY_05104,CUST_0358,2685.39,card,network_timeout,11,1268,2,8,7,0.875,1
PAY_05105,CUST_1893,415.8,card,checkout_abandoned,22,1107,0,1,0,0.0,0
PAY_05106,CUST_1341,2183.29,upi,network_timeout,4,578,1,8,1,0.125,1
PAY_05107,CUST_1420,6685.45,upi,card_declined,14,1393,1,5,4,0.8,0
PAY_05108,CUST_1867,2146.37,card,insufficient_funds,7,554,1,8,6,0.75,0
PAY_05109,CUST_1493,1924.31,upi,network_timeout,7,1616,2,2,0,0.0,0
PAY_05110,CUST_0408,1117.48,netbanking,checkout_abandoned,18,1048,1,14,5,0.357,1
PAY_05111,CUST_2229,2669.71,card,card_declined,0,1148,0,0,0,0.75,1
PAY_05112,CUST_0017,1539.91,card,network_timeout,12,1142,1,12,9,0.75,1
PAY_05113,CUST_0763,5130.62,wallet,checkout_abandoned,11,93,0,5,5,1.0,0
PAY_05114,CUST_1067,902.03,wallet,checkout_abandoned,23,1722,2,12,8,0.667,0
PAY_05115,CUST_0535,1253.5,card,card_declined,1,2144,2,8,4,0.5,0
PAY_05116,CUST_1064,1113.03,upi,checkout_abandoned,22,1609,2,12,11,0.917,0
PAY_05117,CUST_0419,7810.35,card,network_timeout,23,393,1,8,4,0.5,1
PAY_05118,CUST_1096,1546.47,wallet,checkout_abandoned,5,1350,1,11,2,0.182,0
PAY_05119,CUST_0285,1161.05,card,card_declined,14,348,1,9,4,0.444,0
PAY_05120,CUST_1394,338.01,card,network_timeout,19,1413,2,10,5,0.5,0
PAY_05121,CUST_1401,868.22,card,network_timeout,23,957,2,8,2,0.25,0
PAY_05122,CUST_2430,2745.86,upi,insufficient_funds,8,1882,1,3,2,0.667,0
PAY_05123,CUST_0425,2737.07,card,insufficient_funds,6,1257,2,12,5,0.417,0
PAY_05124,CUST_0707,1069.11,netbanking,network_timeout,9,126,1,12,10,0.833,1
PAY_05125,CUST_1560,1117.69,upi,network_timeout,7,1881,2,10,8,0.8,0
PAY_05126,CUST_1426,7969.99,upi,card_declined,14,1232,0,4,3,0.75,0
PAY_05127,CUST_1491,15562.91,netbanking,insufficient_funds,22,1918,1,6,6,1.0,0
PAY_05128,CUST_2108,4515.9,card,card_declined,12,131,2,10,5,0.5,1
PAY_05129,CUST_1229,6266.45,card,checkout_abandoned,19,513,0,2,2,1.0,0
PAY_05130,CUST_1088,7425.55,card,checkout_abandoned,22,238,1,1,1,1.0,0
PAY_05131,CUST_0860,10585.06,netbanking,insufficient_funds,23,641,0,6,3,0.5,0
PAY_05132,CUST_0038,1413.75,card,card_declined,21,1027,1,8,8,1.0,0
PAY_05133,CUST_0996,891.52,netbanking,card_declined,8,1414,0,13,13,1.0,1
PAY_05134,CUST_0880,7803.55,upi,network_timeout,10,846,1,4,1,0.25,1
PAY_05135,CUST_1809,832.23,upi,checkout_abandoned,6,1035,2,3,1,0.333,0
PAY_05136,CUST_1759,790.5,upi,network_timeout,19,1585,2,10,4,0.4,1
PAY_05137,CUST_0677,805.15,card,card_declined,14,893,1,13,13,1.0,1
PAY_05138,CUST_0467,1620.39,card,card_declined,21,1768,0,12,7,0.583,0
PAY_05139,CUST_1695,367.98,netbanking,card_declined,21,250,2,9,6,0.667,0
PAY_05140,CUST_1667,571.95,card,checkout_abandoned,17,1706,1,0,0,0.75,1
PAY_05141,CUST_0719,1094.08,upi,network_timeout,23,1729,1,9,4,0.444,1
PAY_05142,CUST_0131,691.46,wallet,network_timeout,16,1252,1,1,0,0.0,0
PAY_05143,CUST_1218,4211.07,card,insufficient_funds,3,646,2,11,10,0.909,0
PAY_05144,CUST_1678,1809.6,card,checkout_abandoned,13,13,0,13,12,0.923,1
PAY_05145,CUST_0514,2855.95,card,insufficient_funds,17,2125,0,9,7,0.778,0
PAY_05146,CUST_1251,2616.43,card,checkout_abandoned,16,51,1,3,1,0.333,0
PAY_05147,CUST_2282,1525.57,wallet,checkout_abandoned,9,189,1,4,2,0.5,0
PAY_05148,CUST_1757,3968.12,wallet,network_timeout,3,411,2,10,7,0.7,0
PAY_05149,CUST_2132,2584.43,card,checkout_abandoned,11,415,1,11,7,0.636,0
PAY_05150,CUST_0070,1395.24,wallet,insufficient_funds,4,580,0,12,6,0.5,0
PAY_05151,CUST_2345,467.97,card,checkout_abandoned,18,464,0,1,0,0.0,0
PAY_05152,CUST_2381,2730.03,wallet,card_declined,8,996,2,11,9,0.818,0
PAY_05153,CUST_1645,656.22,netbanking,network_timeout,23,1940,1,14,9,0.643,0
PAY_05154,CUST_1451,2440.04,card,card_declined,22,821,2,0,0,0.75,0
PAY_05155,CUST_0430,1917.26,upi,card_declined,19,303,0,6,6,1.0,1
PAY_05156,CUST_1672,606.22,netbanking,card_declined,7,327,0,11,3,0.273,0
PAY_05157,CUST_1571,2213.34,card,insufficient_funds,8,1833,0,7,7,1.0,0
PAY_05158,CUST_2039,2097.7,card,network_timeout,3,209,1,14,10,0.714,0
PAY_05159,CUST_0484,2103.8,upi,network_timeout,2,2054,0,10,1,0.1,0
PAY_05160,CUST_0124,2024.62,card,insufficient_funds,11,47,0,5,2,0.4,1
PAY_05161,CUST_1173,1068.09,card,checkout_abandoned,7,91,2,9,4,0.444,0
PAY_05162,CUST_0400,2889.47,card,checkout_abandoned,8,150,2,10,6,0.6,0
PAY_05163,CUST_2185,1038.38,upi,card_declined,17,1994,1,11,11,1.0,0
PAY_05164,CUST_0395,761.94,card,insufficient_funds,23,2,1,4,4,1.0,1
PAY_05165,CUST_0468,3087.91,upi,network_timeout,0,1913,1,13,11,0.846,0
PAY_05166,CUST_0394,3807.34,card,checkout_abandoned,9,70,1,14,4,0.286,0
PAY_05167,CUST_2197,2923.39,card,insufficient_funds,5,1549,0,3,0,0.0,0
PAY_05168,CUST_0219,1525.06,upi,checkout_abandoned,13,966,2,3,0,0.0,0
PAY_05169,CUST_1206,381.45,card,card_declined,4,530,0,5,1,0.2,1
PAY_05170,CUST_2301,5889.31,upi,insufficient_funds,23,1459,2,4,3,0.75,0
PAY_05171,CUST_0783,376.71,card,checkout_abandoned,14,1539,2,2,0,0.0,0
PAY_05172,CUST_0872,2876.68,upi,network_timeout,21,904,1,2,2,1.0,0
PAY_05173,CUST_1687,9737.42,card,checkout_abandoned,15,230,0,10,10,1.0,1
PAY_05174,CUST_0285,2028.63,netbanking,card_declined,21,567,2,14,7,0.5,0
PAY_05175,CUST_1412,2272.26,card,card_declined,8,42,2,1,1,1.0,0
PAY_05176,CUST_1781,2438.16,netbanking,card_declined,19,1329,2,8,7,0.875,0
PAY_05177,CUST_1022,2109.22,card,card_declined,8,770,0,4,4,1.0,0
PAY_05178,CUST_0917,11802.1,card,card_declined,8,1366,1,3,1,0.333,0
PAY_05179,CUST_0381,916.91,upi,network_timeout,9,1166,0,8,4,0.5,1
PAY_05180,CUST_0514,829.28,card,network_timeout,18,1536,0,2,2,1.0,1
PAY_05181,CUST_0747,1385.12,upi,checkout_abandoned,19,983,0,1,1,1.0,0
PAY_05182,CUST_2322,7246.02,netbanking,insufficient_funds,14,614,2,13,13,1.0,1
PAY_05183,CUST_0387,1134.61,netbanking,card_declined,6,1346,2,6,4,0.667,0
PAY_05184,CUST_2119,2539.65,upi,checkout_abandoned,8,2065,2,0,0,0.75,0
PAY_05185,CUST_0823,4240.13,wallet,card_declined,12,1496,1,13,11,0.846,0
PAY_05186,CUST_1480,3356.75,upi,checkout_abandoned,12,372,1,9,5,0.556,1
PAY_05187,CUST_1986,4064.32,card,card_declined,11,554,0,11,5,0.455,1
PAY_05188,CUST_1244,5596.69,netbanking,network_timeout,20,2081,2,9,8,0.889,0
PAY_05189,CUST_2416,2303.37,card,checkout_abandoned,0,1549,2,7,2,0.286,0
PAY_05190,CUST_0256,1248.76,card,network_timeout,1,1367,1,11,5,0.455,1
PAY_05191,CUST_1615,2024.98,card,network_timeout,5,1562,2,5,5,1.0,0
PAY_05192,CUST_1203,1372.38,card,checkout_abandoned,21,588,1,10,8,0.8,0
PAY_05193,CUST_1304,13531.61,card,card_declined,4,1988,1,13,12,0.923,1
PAY_05194,CUST_1033,1175.46,card,checkout_abandoned,17,430,2,12,5,0.417,0
PAY_05195,CUST_2098,2649.31,upi,checkout_abandoned,23,2036,0,8,7,0.875,1
PAY_05196,CUST_1260,541.77,netbanking,checkout_abandoned,7,501,2,0,0,0.75,0
PAY_05197,CUST_2099,2001.79,wallet,insufficient_funds,20,677,2,0,0,0.75,1
PAY_05198,CUST_1013,1430.61,card,insufficient_funds,9,1395,0,6,2,0.333,0
PAY_05199,CUST_0105,3090.51,card,checkout_abandoned,11,1075,1,9,9,1.0,0
PAY_05200,CUST_1330,3155.63,upi,network_timeout,10,2069,0,1,0,0.0,0
PAY_05201,CUST_2488,5592.27,card,insufficient_funds,7,1843,1,6,4,0.667,0
PAY_05202,CUST_1426,5247.97,card,card_declined,10,1874,1,6,4,0.667,0
PAY_05203,CUST_2362,1707.01,upi,card_declined,3,1229,1,6,6,1.0,0
PAY_05204,CUST_0212,845.59,netbanking,network_timeout,0,2119,1,8,4,0.5,0
PAY_05205,CUST_1671,928.77,card,card_declined,7,1571,1,4,3,0.75,1
PAY_05206,CUST_0525,2293.27,upi,card_declined,4,696,2,8,4,0.5,0
PAY_05207,CUST_0127,2042.18,upi,card_declined,9,1291,2,6,5,0.833,0
PAY_05208,CUST_1144,2212.51,netbanking,checkout_abandoned,10,838,0,13,4,0.308,0
PAY_05209,CUST_1628,1173.16,card,card_declined,13,594,1,4,2,0.5,0
PAY_05210,CUST_2258,5683.55,netbanking,card_declined,2,1613,2,13,4,0.308,0
PAY_05211,CUST_1381,554.13,netbanking,network_timeout,17,884,0,14,11,0.786,1
PAY_05212,CUST_2349,1122.34,card,card_declined,3,541,1,4,1,0.25,0
PAY_05213,CUST_1452,760.41,upi,checkout_abandoned,5,1851,1,6,4,0.667,0
PAY_05214,CUST_1419,1522.89,upi,checkout_abandoned,22,728,2,10,9,0.9,1
PAY_05215,CUST_0503,4879.49,card,insufficient_funds,20,1602,2,6,6,1.0,0
PAY_05216,CUST_1433,1429.87,upi,insufficient_funds,13,619,1,10,9,0.9,0
PAY_05217,CUST_2454,1952.22,card,insufficient_funds,5,826,1,3,3,1.0,0
PAY_05218,CUST_1331,3062.34,netbanking,card_declined,21,881,2,14,14,1.0,0
PAY_05219,CUST_1566,1376.49,card,insufficient_funds,23,1045,1,10,7,0.7,0
PAY_05220,CUST_0728,2444.62,upi,card_declined,15,1667,1,1,1,1.0,0
PAY_05221,CUST_2279,2199.85,card,card_declined,6,762,1,3,0,0.0,0
PAY_05222,CUST_1140,728.43,upi,network_timeout,8,20,1,9,5,0.556,1
PAY_05223,CUST_0985,1241.52,upi,card_declined,0,334,1,4,1,0.25,0
PAY_05224,CUST_1425,2390.39,upi,card_declined,19,57,1,6,6,1.0,1
PAY_05225,CUST_1699,5020.55,upi,network_timeout,23,1970,2,9,6,0.667,0
PAY_05226,CUST_2166,5016.81,card,insufficient_funds,13,8,1,5,2,0.4,1
PAY_05227,CUST_1371,9623.19,card,card_declined,13,1989,2,13,3,0.231,1
PAY_05228,CUST_0862,2654.22,upi,card_declined,12,1381,0,9,4,0.444,0
PAY_05229,CUST_0772,1293.22,card,card_declined,6,21,2,6,4,0.667,0
PAY_05230,CUST_0522,1710.22,netbanking,card_declined,2,792,2,4,3,0.75,0
PAY_05231,CUST_0671,1643.41,upi,checkout_abandoned,7,1672,1,4,3,0.75,1
PAY_05232,CUST_0372,1298.85,netbanking,checkout_abandoned,4,1018,2,0,0,0.75,1
PAY_05233,CUST_1938,2445.26,card,insufficient_funds,18,1745,1,1,0,0.0,0
PAY_05234,CUST_0793,2538.0,upi,insufficient_funds,0,1007,0,11,4,0.364,0
PAY_05235,CUST_2420,703.83,card,checkout_abandoned,20,779,2,11,5,0.455,0
PAY_05236,CUST_1264,4298.74,wallet,network_timeout,2,439,2,1,0,0.0,0
PAY_05237,CUST_0255,414.1,upi,card_declined,12,1435,1,8,8,1.0,1
PAY_05238,CUST_2462,1506.52,upi,card_declined,21,1707,0,4,2,0.5,0
PAY_05239,CUST_1679,4514.25,upi,insufficient_funds,6,1485,2,10,7,0.7,0
PAY_05240,CUST_0489,2926.19,card,network_timeout,18,404,1,8,1,0.125,0
PAY_05241,CUST_1890,1352.84,upi,card_declined,2,765,2,11,9,0.818,0
PAY_05242,CUST_0123,8695.85,netbanking,insufficient_funds,5,1478,0,9,8,0.889,1
PAY_05243,CUST_0214,1265.83,card,insufficient_funds,21,459,1,2,0,0.0,0
PAY_05244,CUST_0678,362.85,wallet,insufficient_funds,5,1597,0,9,8,0.889,0
PAY_05245,CUST_1741,2585.65,netbanking,network_timeout,15,1988,2,12,4,0.333,1
PAY_05246,CUST_1526,433.86,wallet,checkout_abandoned,11,552,1,14,13,0.929,1
PAY_05247,CUST_0801,925.55,netbanking,network_timeout,4,794,0,10,7,0.7,1
PAY_05248,CUST_2386,2962.36,card,card_declined,7,1532,1,6,4,0.667,0
PAY_05249,CUST_1822,1244.96,upi,card_declined,14,1606,1,7,3,0.429,0
PAY_05250,CUST_1690,2864.16,card,checkout_abandoned,13,469,0,2,1,0.5,0
PAY_05251,CUST_0098,712.7,netbanking,network_timeout,19,1048,2,9,8,0.889,1
PAY_05252,CUST_1967,3577.17,card,card_declined,5,1136,0,2,2,1.0,1
PAY_05253,CUST_0345,465.35,netbanking,insufficient_funds,11,1799,0,3,1,0.333,0
PAY_05254,CUST_1546,5169.07,card,checkout_abandoned,9,1548,0,7,6,0.857,0
PAY_05255,CUST_0690,1230.6,card,checkout_abandoned,4,313,2,7,5,0.714,1
PAY_05256,CUST_2409,6127.05,card,checkout_abandoned,21,315,0,5,3,0.6,1
PAY_05257,CUST_2425,918.86,upi,network_timeout,7,1952,0,9,4,0.444,1
PAY_05258,CUST_1469,8394.69,card,insufficient_funds,11,1462,1,13,13,1.0,0
PAY_05259,CUST_1250,836.66,card,insufficient_funds,15,1865,0,13,11,0.846,0
PAY_05260,CUST_1696,428.54,card,card_declined,21,288,0,7,3,0.429,0
PAY_05261,CUST_2205,1863.15,card,checkout_abandoned,3,1141,0,8,6,0.75,1
PAY_05262,CUST_2460,4830.63,wallet,network_timeout,12,154,1,6,4,0.667,1
PAY_05263,CUST_2316,3388.6,upi,card_declined,1,1032,2,13,9,0.692,1
PAY_05264,CUST_1395,4563.84,card,checkout_abandoned,10,754,1,12,7,0.583,0
PAY_05265,CUST_0286,3442.52,card,insufficient_funds,23,682,2,0,0,0.75,0
PAY_05266,CUST_0593,933.86,card,card_declined,12,472,0,11,6,0.545,1
PAY_05267,CUST_0958,3323.17,card,insufficient_funds,23,280,2,0,0,0.75,0
PAY_05268,CUST_2374,1938.77,card,checkout_abandoned,17,323,2,10,7,0.7,0
PAY_05269,CUST_0857,1020.2,card,checkout_abandoned,6,1154,0,5,5,1.0,0
PAY_05270,CUST_1378,2077.72,card,network_timeout,23,559,2,7,4,0.571,0
PAY_05271,CUST_1859,1720.69,card,checkout_abandoned,17,651,2,11,8,0.727,1
PAY_05272,CUST_2020,5587.77,netbanking,checkout_abandoned,0,1646,2,3,3,1.0,0
PAY_05273,CUST_0591,1192.3,card,checkout_abandoned,18,881,0,1,1,1.0,1
PAY_05274,CUST_1007,1148.54,upi,checkout_abandoned,12,1858,1,8,7,0.875,1
PAY_05275,CUST_2223,1029.3,upi,insufficient_funds,23,1356,2,12,4,0.333,1
PAY_05276,CUST_2402,8209.28,netbanking,checkout_abandoned,16,2024,0,1,0,0.0,0
PAY_05277,CUST_1458,1076.42,card,network_timeout,3,1515,1,5,4,0.8,1
PAY_05278,CUST_1971,5079.73,netbanking,checkout_abandoned,9,2054,1,8,6,0.75,0
PAY_05279,CUST_1267,788.74,netbanking,card_declined,18,1571,2,3,2,0.667,0
PAY_05280,CUST_1585,2699.55,wallet,checkout_abandoned,13,1358,2,12,7,0.583,0
PAY_05281,CUST_2464,2220.64,netbanking,checkout_abandoned,0,814,2,8,5,0.625,0
PAY_05282,CUST_1914,4828.24,card,insufficient_funds,1,1498,1,7,4,0.571,0
PAY_05283,CUST_1926,4299.46,wallet,checkout_abandoned,6,878,1,2,1,0.5,1
PAY_05284,CUST_2049,1921.87,netbanking,insufficient_funds,6,659,1,1,0,0.0,1
PAY_05285,CUST_0034,1171.31,card,card_declined,13,62,0,2,1,0.5,0
PAY_05286,CUST_2137,6604.53,card,card_declined,9,1933,1,0,0,0.75,1
PAY_05287,CUST_1522,1081.37,wallet,checkout_abandoned,6,642,1,8,4,0.5,0
PAY_05288,CUST_1389,293.35,card,network_timeout,9,753,2,12,11,0.917,0
PAY_05289,CUST_2352,406.95,netbanking,insufficient_funds,4,1707,2,11,11,1.0,0
PAY_05290,CUST_1758,494.47,card,network_timeout,16,1587,0,3,2,0.667,1
PAY_05291,CUST_1472,2898.93,upi,insufficient_funds,1,1447,1,2,2,1.0,1
PAY_05292,CUST_2423,10584.18,card,insufficient_funds,21,1695,1,7,5,0.714,0
PAY_05293,CUST_1423,351.98,upi,checkout_abandoned,18,2105,2,11,4,0.364,0
PAY_05294,CUST_1431,962.47,upi,checkout_abandoned,1,2112,1,11,5,0.455,0
PAY_05295,CUST_0270,1932.87,wallet,checkout_abandoned,15,1020,1,7,6,0.857,0
PAY_05296,CUST_0022,6197.79,card,network_timeout,10,70,2,3,2,0.667,1
PAY_05297,CUST_0968,958.33,card,checkout_abandoned,14,265,2,7,6,0.857,0
PAY_05298,CUST_0029,2887.6,card,card_declined,9,543,2,11,10,0.909,0
PAY_05299,CUST_1418,1473.61,card,insufficient_funds,7,1161,0,13,11,0.846,1
PAY_05300,CUST_1926,14490.83,wallet,card_declined,23,1019,2,1,1,1.0,0
PAY_05301,CUST_0823,2020.65,card,network_timeout,4,1318,0,11,7,0.636,1
PAY_05302,CUST_0116,2392.5,card,network_timeout,16,1722,2,11,6,0.545,0
PAY_05303,CUST_2202,1925.51,netbanking,checkout_abandoned,12,1547,2,3,3,1.0,0
PAY_05304,CUST_1707,1291.8,card,insufficient_funds,22,1567,1,0,0,0.75,0
PAY_05305,CUST_0210,3848.5,card,card_declined,11,1832,2,4,3,0.75,0
PAY_05306,CUST_2228,712.17,upi,network_timeout,12,163,0,4,1,0.25,0
PAY_05307,CUST_1138,362.84,card,checkout_abandoned,21,843,1,1,1,1.0,1
PAY_05308,CUST_1402,1596.21,netbanking,insufficient_funds,15,1851,2,3,1,0.333,0
PAY_05309,CUST_2020,3456.43,upi,card_declined,10,272,2,2,0,0.0,1
PAY_05310,CUST_0583,1131.07,card,insufficient_funds,20,891,0,13,12,0.923,1
PAY_05311,CUST_0486,2089.61,upi,insufficient_funds,20,1697,1,1,1,1.0,0
PAY_05312,CUST_2322,677.89,netbanking,insufficient_funds,0,1847,0,8,5,0.625,1
PAY_05313,CUST_0276,4211.91,card,insufficient_funds,5,1777,2,4,1,0.25,1
PAY_05314,CUST_1265,3032.28,upi,network_timeout,22,1909,0,12,6,0.5,1
PAY_05315,CUST_0648,1828.63,card,insufficient_funds,21,124,1,7,3,0.429,0
PAY_05316,CUST_0448,2060.13,upi,insufficient_funds,11,1982,1,8,6,0.75,0
PAY_05317,CUST_2247,590.33,upi,card_declined,8,1062,1,5,5,1.0,1
PAY_05318,CUST_1032,611.81,card,checkout_abandoned,23,1697,1,12,5,0.417,1
PAY_05319,CUST_2456,1632.63,upi,insufficient_funds,0,582,0,10,5,0.5,0
PAY_05320,CUST_1918,2714.95,card,insufficient_funds,0,1627,1,8,7,0.875,0
PAY_05321,CUST_1621,2827.21,upi,card_declined,15,299,2,5,3,0.6,0
PAY_05322,CUST_1439,1346.41,upi,network_timeout,2,1103,1,6,2,0.333,1
PAY_05323,CUST_0369,3267.71,card,checkout_abandoned,4,79,0,3,1,0.333,0
PAY_05324,CUST_1403,5609.27,card,card_declined,1,1202,0,9,8,0.889,0
PAY_05325,CUST_2397,1676.74,wallet,card_declined,22,2141,0,4,3,0.75,0
PAY_05326,CUST_0104,2306.01,card,card_declined,1,1116,0,4,3,0.75,1
PAY_05327,CUST_2106,1524.25,card,network_timeout,21,88,0,6,2,0.333,1
PAY_05328,CUST_1050,1627.01,card,checkout_abandoned,3,1114,2,13,11,0.846,1
PAY_05329,CUST_1104,2061.51,upi,insufficient_funds,21,438,2,6,2,0.333,0
PAY_05330,CUST_1718,7031.49,card,insufficient_funds,7,455,2,13,12,0.923,0
PAY_05331,CUST_1928,3743.45,netbanking,checkout_abandoned,10,1256,2,7,5,0.714,0
PAY_05332,CUST_0426,3483.14,upi,checkout_abandoned,3,709,2,1,1,1.0,1
PAY_05333,CUST_1782,1252.06,card,card_declined,6,828,0,8,4,0.5,1
PAY_05334,CUST_2455,877.43,upi,card_declined,3,383,0,13,10,0.769,0
PAY_05335,CUST_0585,2458.16,card,insufficient_funds,5,1373,2,13,11,0.846,0
PAY_05336,CUST_0068,4868.49,card,checkout_abandoned,10,1550,2,2,1,0.5,0
PAY_05337,CUST_0636,7145.7,upi,checkout_abandoned,11,1929,2,4,2,0.5,0
PAY_05338,CUST_0657,253.01,card,checkout_abandoned,15,908,2,10,4,0.4,0
PAY_05339,CUST_1182,12741.92,netbanking,checkout_abandoned,22,53,1,6,3,0.5,1
PAY_05340,CUST_0089,2512.75,upi,insufficient_funds,1,526,1,12,6,0.5,1
PAY_05341,CUST_1436,3724.49,card,insufficient_funds,6,2128,0,7,2,0.286,0
PAY_05342,CUST_0640,447.46,wallet,card_declined,13,1726,2,3,1,0.333,0
PAY_05343,CUST_1398,1489.23,upi,checkout_abandoned,11,1152,0,4,3,0.75,1
PAY_05344,CUST_0777,3476.64,card,network_timeout,13,1934,0,1,0,0.0,0
PAY_05345,CUST_2267,703.27,upi,insufficient_funds,7,545,2,4,1,0.25,0
PAY_05346,CUST_1201,178.55,wallet,card_declined,7,11,1,11,10,0.909,1
PAY_05347,CUST_2461,2354.18,card,checkout_abandoned,17,1416,1,3,0,0.0,0
PAY_05348,CUST_2159,1729.72,card,checkout_abandoned,4,1896,2,6,6,1.0,0
PAY_05349,CUST_1851,5702.22,upi,checkout_abandoned,2,286,2,2,0,0.0,0
PAY_05350,CUST_0751,1583.84,card,card_declined,15,58,1,7,5,0.714,0
PAY_05351,CUST_2103,1679.36,card,checkout_abandoned,13,1594,2,14,8,0.571,0
PAY_05352,CUST_0506,3145.36,upi,checkout_abandoned,18,1533,0,11,9,0.818,0
PAY_05353,CUST_2019,4114.85,netbanking,checkout_abandoned,15,88,1,11,6,0.545,1
PAY_05354,CUST_0510,1021.01,upi,checkout_abandoned,6,1894,1,3,2,0.667,0
PAY_05355,CUST_1316,3832.0,card,checkout_abandoned,11,2112,0,4,2,0.5,0
PAY_05356,CUST_0213,1185.78,card,checkout_abandoned,12,510,2,1,1,1.0,1
PAY_05357,CUST_1418,1823.95,card,network_timeout,2,1823,0,13,4,0.308,1
PAY_05358,CUST_0372,3078.38,card,insufficient_funds,2,2038,2,14,7,0.5,0
PAY_05359,CUST_2130,3539.18,upi,insufficient_funds,23,967,2,5,3,0.6,0
PAY_05360,CUST_0743,2322.02,card,checkout_abandoned,18,1555,1,10,7,0.7,0
PAY_05361,CUST_2472,758.31,netbanking,network_timeout,19,1025,0,3,2,0.667,1
PAY_05362,CUST_0577,403.16,upi,card_declined,15,2124,2,9,8,0.889,0
PAY_05363,CUST_1883,1548.71,upi,card_declined,20,198,2,1,1,1.0,1
PAY_05364,CUST_0195,3915.0,netbanking,checkout_abandoned,10,431,0,4,2,0.5,1
PAY_05365,CUST_1403,2579.37,upi,checkout_abandoned,3,509,2,5,0,0.0,0
PAY_05366,CUST_2398,2184.56,netbanking,checkout_abandoned,14,277,0,14,6,0.429,1
PAY_05367,CUST_0557,1789.91,netbanking,insufficient_funds,1,155,1,7,5,0.714,0
PAY_05368,CUST_0194,2304.97,upi,checkout_abandoned,22,1429,0,3,2,0.667,1
PAY_05369,CUST_1507,812.62,card,checkout_abandoned,14,1287,1,0,0,0.75,1
PAY_05370,CUST_1844,3360.02,card,insufficient_funds,13,1112,2,2,2,1.0,0
PAY_05371,CUST_0676,3542.5,netbanking,card_declined,16,1605,2,3,2,0.667,0
PAY_05372,CUST_0665,1354.69,card,checkout_abandoned,10,1760,2,4,1,0.25,0
PAY_05373,CUST_1474,2553.32,wallet,card_declined,15,583,2,2,2,1.0,1
PAY_05374,CUST_1383,455.91,card,network_timeout,10,927,2,11,11,1.0,1
PAY_05375,CUST_0668,2078.87,upi,checkout_abandoned,5,1407,2,5,4,0.8,0
PAY_05376,CUST_0004,1618.15,card,checkout_abandoned,4,5,2,3,0,0.0,0
PAY_05377,CUST_0974,4929.18,wallet,insufficient_funds,3,1098,2,7,1,0.143,0
PAY_05378,CUST_0019,1535.53,card,checkout_abandoned,21,1048,1,4,2,0.5,0
PAY_05379,CUST_2021,3606.43,card,card_declined,8,591,0,10,3,0.3,1
PAY_05380,CUST_0843,1316.33,netbanking,checkout_abandoned,13,1438,0,7,7,1.0,1
PAY_05381,CUST_0191,289.07,card,card_declined,4,714,1,13,13,1.0,0
PAY_05382,CUST_1760,1502.84,card,checkout_abandoned,9,675,1,9,7,0.778,1
PAY_05383,CUST_1828,2106.85,netbanking,checkout_abandoned,11,1567,1,5,2,0.4,1
PAY_05384,CUST_2432,2030.85,netbanking,card_declined,22,1085,1,2,2,1.0,0
PAY_05385,CUST_1904,2055.56,card,card_declined,21,430,2,1,0,0.0,0
PAY_05386,CUST_1131,1200.36,upi,checkout_abandoned,13,1303,1,9,8,0.889,0
PAY_05387,CUST_0912,1389.31,card,card_declined,7,708,0,0,0,0.75,1
PAY_05388,CUST_1701,731.04,card,card_declined,3,1551,0,5,4,0.8,1
PAY_05389,CUST_0459,364.4,upi,network_timeout,22,1040,0,0,0,0.75,0
PAY_05390,CUST_1418,1653.05,card,checkout_abandoned,16,509,1,5,5,1.0,1
PAY_05391,CUST_0817,991.66,upi,network_timeout,8,178,2,13,5,0.385,0
PAY_05392,CUST_2349,4270.18,card,insufficient_funds,23,581,1,1,1,1.0,0
PAY_05393,CUST_0446,314.18,netbanking,checkout_abandoned,16,1422,1,14,14,1.0,0
PAY_05394,CUST_1404,2271.87,upi,network_timeout,19,1483,0,14,14,1.0,1
PAY_05395,CUST_0710,9825.46,card,insufficient_funds,6,1787,0,12,4,0.333,0
PAY_05396,CUST_0687,1555.05,wallet,insufficient_funds,9,766,2,10,7,0.7,1
PAY_05397,CUST_1745,1796.05,netbanking,insufficient_funds,9,1980,2,2,1,0.5,0
PAY_05398,CUST_1764,2531.63,card,insufficient_funds,19,1621,0,1,0,0.0,0
